,id,full_text,entities,created_at,favourite,retweets,language,geo,in_reply
41,1313215382803681280,"Folks, if you live in:

Arizona
Arkansas
Florida
Georgia
Hawaii
Indiana
Kentucky
Mississippi
Ohio
South Carolina
Tennessee
Texas

Today is your last day to register to vote. Head to https://t.co/eoxT07d7QB to get registered before it's too late. https://t.co/Flq9HFKnc0","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eoxT07d7QB', 'expanded_url': 'http://iwillvote.com', 'display_url': 'iwillvote.com', 'indices': [182, 205]}], 'media': [{'id': 1313214670648627206, 'id_str': '1313214670648627206', 'indices': [246, 269], 'media_url': 'http://pbs.twimg.com/media/Ejl5yQXX0AY49GL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejl5yQXX0AY49GL.jpg', 'url': 'https://t.co/Flq9HFKnc0', 'display_url': 'pic.twitter.com/Flq9HFKnc0', 'expanded_url': 'https://twitter.com/JoeBiden/status/1313215382803681280/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1154, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",2020-10-05 20:32:00,30032,12380,en,,
42,1313207928514437120,I’m in Florida to discuss my plans to build back our economy better for the Hispanic community and working families. Tune in. https://t.co/bKRYmvaH8O,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bKRYmvaH8O', 'expanded_url': 'https://www.pscp.tv/w/ckohzzFvUEVMQkJiT2xyS2R8MWt2SnBlZXZnYkR4RbrGwKi9_1PuTQCuHNZlJFcLaqr-gE6ZeRcpeMF_qU0u', 'display_url': 'pscp.tv/w/ckohzzFvUEVM…', 'indices': [126, 149]}]}",2020-10-05 20:02:23,20076,4099,en,,
43,1313160521126903815,https://t.co/eoxT07d7QB https://t.co/J6mYQG0oF2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eoxT07d7QB', 'expanded_url': 'http://iwillvote.com', 'display_url': 'iwillvote.com', 'indices': [0, 23]}], 'media': [{'id': 1313160055064272896, 'id_str': '1313160055064272896', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/EjlILbXXcAA8G_W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjlILbXXcAA8G_W.jpg', 'url': 'https://t.co/J6mYQG0oF2', 'display_url': 'pic.twitter.com/J6mYQG0oF2', 'expanded_url': 'https://twitter.com/JoeBiden/status/1313160521126903815/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-10-05 16:54:00,55233,10951,und,,
44,1313116739299762176,"Imagine a future where:

- Health care is a right
- We end the gun violence epidemic
- We combat climate change
- Our government works for everyone

It’s a future that we can build — together.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-05 14:00:01,353047,47438,en,,
45,1312907856161705985,"The economy.
Climate change.
Health care.
Civil rights.
Racial justice.
The U.S. Supreme Court.
Our democracy.

They’re all on the line. Vote. https://t.co/eoxT07d7QB","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eoxT07d7QB', 'expanded_url': 'http://iwillvote.com', 'display_url': 'iwillvote.com', 'indices': [143, 166]}]}",2020-10-05 00:10:00,116099,21166,en,,
46,1312883193939279872,It’s time we build an economy where everyone gets a fair return for their work and an equal chance to get ahead. An economy more vibrant and powerful because everyone is in on the deal. https://t.co/Tjgyn1gR2V,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Tjgyn1gR2V', 'expanded_url': 'https://joebiden.com/racial-economic-equity/', 'display_url': 'joebiden.com/racial-economi…', 'indices': [186, 209]}]}",2020-10-04 22:32:00,26538,5810,en,,
47,1312860293085753345,"Today marks 30 days until Election Day. 30 days until we begin to restore the soul of the nation.

Chip in to power our campaign through this final stretch: https://t.co/v5RXu2WPlZ","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/v5RXu2WPlZ', 'expanded_url': 'https://joe.link/3lcGdeF', 'display_url': 'joe.link/3lcGdeF', 'indices': [157, 180]}]}",2020-10-04 21:01:00,22886,4409,en,,
48,1312831100914405379,"Before we're Democrats or Republicans or independents — we're Americans.

We can't forget that.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-04 19:05:00,332812,36775,en,,
49,1312804676547620864,"There are only 30 days until Election Day — but in many states, you don’t have to wait until November 3rd to make your voice heard. Head to https://t.co/eoxT07d7QB and make a plan to vote early today.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eoxT07d7QB', 'expanded_url': 'http://iwillvote.com', 'display_url': 'iwillvote.com', 'indices': [140, 163]}]}",2020-10-04 17:20:00,35932,7633,en,,
50,1312776994799661057,30 days.,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-04 15:30:00,470121,42430,en,,
51,1312755603215773697,"Receiving the Medal of Freedom from my friend @BarackObama was a great, great honor. I'm proud to have dedicated my life to serving this country — but I'm not done yet. https://t.co/NKEmYGOl6s","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BarackObama', 'name': 'Barack Obama', 'id': 813286, 'id_str': '813286', 'indices': [46, 58]}], 'urls': [], 'media': [{'id': 1312753800831209473, 'id_str': '1312753800831209473', 'indices': [169, 192], 'media_url': 'http://pbs.twimg.com/media/EjfW9JdXcAE0_-l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjfW9JdXcAE0_-l.jpg', 'url': 'https://t.co/NKEmYGOl6s', 'display_url': 'pic.twitter.com/NKEmYGOl6s', 'expanded_url': 'https://twitter.com/JoeBiden/status/1312755603215773697/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",2020-10-04 14:05:00,168833,29851,en,,
52,1312546726528638977,"At this moment, we’re facing unprecedented crises. But I know the American people have what it takes to overcome them.

There’s not a single thing beyond our capacity.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-04 00:15:00,143862,17563,en,,
53,1312533640392314882,"Folks, with just one month left until Election Day, voting is underway and there’s no time to wait to make your voice heard. Head to https://t.co/eoxT07uII9 to find everything you need to make your voting plan.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eoxT07uII9', 'expanded_url': 'http://iwillvote.com', 'display_url': 'iwillvote.com', 'indices': [133, 156]}]}",2020-10-03 23:23:00,45732,9385,en,,
54,1312514514492026881,"There’s just one month left before the most important election of our lifetime — one that will shape the future of our nation for decades to come.

Don’t wake up on November 4th wishing you had done more. Get involved today: https://t.co/gnaFCACYrW","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gnaFCACYrW', 'expanded_url': 'http://JoeBiden.com/Join', 'display_url': 'JoeBiden.com/Join', 'indices': [225, 248]}]}",2020-10-03 22:07:00,26264,5460,en,,
55,1312491865095241729,One month until we can call @DrBiden our First Lady-Elect. https://t.co/Yi6wxsonYP,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DrBiden', 'name': 'Dr. Jill Biden', 'id': 821784477076750338, 'id_str': '821784477076750338', 'indices': [28, 36]}], 'urls': [], 'media': [{'id': 1312491304207683586, 'id_str': '1312491304207683586', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/Ejbn4yYWkAI6yUT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejbn4yYWkAI6yUT.jpg', 'url': 'https://t.co/Yi6wxsonYP', 'display_url': 'pic.twitter.com/Yi6wxsonYP', 'expanded_url': 'https://twitter.com/JoeBiden/status/1312491865095241729/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1362, 'resize': 'fit'}, 'small': {'w': 680, 'h': 452, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 798, 'resize': 'fit'}}}]}",2020-10-03 20:37:00,329363,28169,en,,
56,1312471229207543809,"It's time we come together.

It's time we see each other as fellow Americans, who don't just live in red states and blue states, but who live in — and love — the United States of America.

That's who we are — and there is nothing we cannot do if we do it together.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-03 19:15:00,149209,23505,en,,
57,1312460408192724992,"One month until Election Day. Let’s do this, America.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-03 18:32:00,1160984,118113,en,,
58,1312388685309108224,"Be a patriot. Do your part.

Wearing a mask will protect you. But it will also protect those around you — your mom, your dad, your son, your daughter, your neighbor, your co-worker.

Don’t just do it for yourself. Do it for the people you love.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-03 13:47:00,268719,49601,en,,
59,1312215292655927296,We have to come together. https://t.co/P8SkE6vkX1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1312214269300178945, 'id_str': '1312214269300178945', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1312214269300178945/img/zblfrr4RQBIqXMQo.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1312214269300178945/img/zblfrr4RQBIqXMQo.jpg', 'url': 'https://t.co/P8SkE6vkX1', 'display_url': 'pic.twitter.com/P8SkE6vkX1', 'expanded_url': 'https://twitter.com/JoeBiden/status/1312215292655927296/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-10-03 02:18:00,70684,11758,en,,
60,1312206233038974976,"Thank you, Grand Rapids, for a great afternoon. From the virus to the economy, we face immense challenges as a nation. But if we come together and act as one America, we can and will overcome them. https://t.co/eY5FVKRv3K","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1312205203798720512, 'id_str': '1312205203798720512', 'indices': [198, 221], 'media_url': 'http://pbs.twimg.com/media/EjXjrjTXgAAj3YU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjXjrjTXgAAj3YU.jpg', 'url': 'https://t.co/eY5FVKRv3K', 'display_url': 'pic.twitter.com/eY5FVKRv3K', 'expanded_url': 'https://twitter.com/JoeBiden/status/1312206233038974976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 798, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1362, 'resize': 'fit'}, 'small': {'w': 680, 'h': 452, 'resize': 'fit'}}}]}",2020-10-03 01:42:00,82505,9142,en,,
61,1312177040561328129,"I’m running as a Democrat, but I will be an American president. Whether you voted for me or against me, I will represent you.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-02 23:46:00,842624,74911,en,,
62,1312169490935808000,"We can, we will, and we must come together.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-02 23:16:00,289919,25627,en,,
63,1312149358356303873,"This cannot be a partisan moment.

It must be an American moment.

We have to come together as a nation.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-02 21:56:00,389600,42068,en,,
64,1312126818854428673,"I’m delivering remarks from Grand Rapids, Michigan. Tune in. https://t.co/LhZJjc4wIb","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LhZJjc4wIb', 'expanded_url': 'https://www.pscp.tv/w/ckYy8jFvUEVMQkJiT2xyS2R8MWRSS1paWnlxUG9LQpYOKPxmfcBoZ3weHihCvZn7zCY4YaQ4jLiF48RJaTX7', 'display_url': 'pscp.tv/w/ckYy8jFvUEVM…', 'indices': [61, 84]}]}",2020-10-02 20:26:26,22869,3937,en,,
65,1312107582975209474,"Tonight, @BarackObama, @KamalaHarris, and @MichaelB4Jordan are hosting a grassroots fundraiser to discuss what's at stake this November and the importance of making your voice heard at the ballot box.

Chip in to reserve your spot: https://t.co/gWU2HX3G9R https://t.co/TiygIszVmE","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BarackObama', 'name': 'Barack Obama', 'id': 813286, 'id_str': '813286', 'indices': [9, 21]}, {'screen_name': 'KamalaHarris', 'name': 'Kamala Harris', 'id': 30354991, 'id_str': '30354991', 'indices': [23, 36]}, {'screen_name': 'michaelb4jordan', 'name': 'Michael B. Jordan', 'id': 29403387, 'id_str': '29403387', 'indices': [42, 58]}], 'urls': [{'url': 'https://t.co/gWU2HX3G9R', 'expanded_url': 'https://joe.link/3l1GVvc', 'display_url': 'joe.link/3l1GVvc', 'indices': [232, 255]}], 'media': [{'id': 1312103487950540803, 'id_str': '1312103487950540803', 'indices': [256, 279], 'media_url': 'http://pbs.twimg.com/media/EjWHK6PX0AMNomm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjWHK6PX0AMNomm.jpg', 'url': 'https://t.co/TiygIszVmE', 'display_url': 'pic.twitter.com/TiygIszVmE', 'expanded_url': 'https://twitter.com/JoeBiden/status/1312107582975209474/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1154, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}}}]}",2020-10-02 19:10:00,36878,5787,en,,
66,1312065485400346625,"I’m happy to report that Jill and I have tested negative for COVID. Thank you to everyone for your messages of concern. I hope this serves as a reminder: wear a mask, keep social distance, and wash your hands.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-02 16:22:43,914299,135794,en,,
67,1312010736604979201,Jill and I send our thoughts to President Trump and First Lady Melania Trump for a swift recovery. We will continue to pray for the health and safety of the president and his family.,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-02 12:45:10,967408,68020,en,,
68,1311828242517680135,"Donald Trump will do everything he can to distract from the fact that because of his failed COVID-19 response:

- Over 200,000 Americans have died
- 26 million are on unemployment
- 1 in 6 small businesses risk permanent closure

We can’t let him.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-02 00:40:00,152316,23874,en,,
69,1311807606365790210,"When I first ran for Senate, we put up a billboard that said, “Joe Biden: For all our families.”

It’s a motto that has guided me throughout my career.

It doesn’t matter if you’re a Democrat or Republican—I’ll be a president for all Americans, not just the ones who vote for me.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-01 23:18:00,162554,21128,en,,
70,1311796785153802241,"On Native Women's Equal Pay Day, we recognize the hard truth that Native women earn just $0.57 for every dollar a white man makes. It's unacceptable.

A Biden-Harris Administration will stand with women in Indian Country and pass legislation to close the gender wage gap. https://t.co/RstWRwFc2J","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311795256560619527, 'id_str': '1311795256560619527', 'indices': [272, 295], 'media_url': 'http://pbs.twimg.com/media/EjRu1e1WkAc9kRr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjRu1e1WkAc9kRr.jpg', 'url': 'https://t.co/RstWRwFc2J', 'display_url': 'pic.twitter.com/RstWRwFc2J', 'expanded_url': 'https://twitter.com/JoeBiden/status/1311796785153802241/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",2020-10-01 22:35:00,20132,3658,en,,
71,1311775395679809536,"During Filipino American History Month, we celebrate the community's immense contributions to our country — from early immigrants to the millions today, many who serve in the military or as frontline workers. As President, I'll work alongside them to protect the American people.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-01 21:10:00,53844,9718,en,,
72,1311762811257851906,"Three years ago today, Las Vegas was struck by tragedy when a gunman opened fire on the Route 91 Harvest Festival. It remains the deadliest mass shooting in modern U.S. history.

As we remember those we lost, we must take action to ensure it never happens again.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-01 20:20:00,221726,24234,en,,
73,1311744691776307200,Jill and I wish a happy Mid-Autumn Festival to all those celebrating. We join you in hoping for a future filled with peace and prosperity — and hope your festivities lead to a bountiful harvest in the year ahead.,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-01 19:08:00,42311,4678,en,,
74,1311738904068927494,"Jill and I want to wish a very happy birthday to President Carter –– a patriot, a humanitarian, and a friend. Thank you for your tireless dedication to our country and to the world. https://t.co/SrajBmltek","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311737932848525313, 'id_str': '1311737932848525313', 'indices': [182, 205], 'media_url': 'http://pbs.twimg.com/media/EjQ6szXXcAEPDU2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjQ6szXXcAEPDU2.jpg', 'url': 'https://t.co/SrajBmltek', 'display_url': 'pic.twitter.com/SrajBmltek', 'expanded_url': 'https://twitter.com/JoeBiden/status/1311738904068927494/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 450, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 800, 'h': 450, 'resize': 'fit'}}}]}",2020-10-01 18:45:00,67389,7423,en,,
75,1311722546287566857,"On behalf of Jill and our entire family, I want to wish the Korean-American community a happy Chuseok. May your celebrations be filled with laughter, joy, and plenty of good food. 행복한 한가위 보내세요!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-01 17:40:00,132952,15307,en,,
76,1311706439795175424,"I paid my taxes.

These folks paid their taxes.

So why didn’t President Trump pay his? https://t.co/gcRWGnWF57","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311705463248035846, 'id_str': '1311705463248035846', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/EjQdj42WoAE8AOb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjQdj42WoAE8AOb.jpg', 'url': 'https://t.co/gcRWGnWF57', 'display_url': 'pic.twitter.com/gcRWGnWF57', 'expanded_url': 'https://twitter.com/JoeBiden/status/1311706439795175424/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",2020-10-01 16:36:00,64855,16135,en,,
