,id,full_text,entities,created_at,favourite,retweets,language,geo,in_reply,date,time_of_day,tweet_length,hour,day_or_night,days_to_election
41,1313823809150087168,"DEMS WANT TO SHUT YOUR CHURCHES DOWN, PERMANENTLY. HOPE YOU SEE WHAT IS HAPPENING. VOTE NOW! https://t.co/dqvqz6b1WD","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dqvqz6b1WD', 'expanded_url': 'https://twitter.com/libertycliff/status/1309144326417666051', 'display_url': 'twitter.com/libertycliff/s…', 'indices': [93, 116]}]}",2020-10-07 12:49:40,129997,44604,en,,,2020-10-07 12:49:40,afternoon,17,20,0,27
42,1313822284205916162,"Vote TRUMP California. No more blackouts, shutdowns, ridiculous forrest fires, or water “rationing” (coming soon). We can win in California NOW! https://t.co/6O8F9jjhTf","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6O8F9jjhTf', 'expanded_url': 'https://twitter.com/thefirstontv/status/1313605177312718848', 'display_url': 'twitter.com/thefirstontv/s…', 'indices': [145, 168]}]}",2020-10-07 12:43:36,146764,35309,en,,,2020-10-07 12:43:36,afternoon,22,20,0,27
43,1313819973299691521,"Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’ https://t.co/8NVtLKkxiJ via @BreitbartNews. Great book, go out and give it a try!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BreitbartNews', 'name': 'Breitbart News', 'id': 457984599, 'id_str': '457984599', 'indices': [137, 151]}], 'urls': [{'url': 'https://t.co/8NVtLKkxiJ', 'expanded_url': 'https://www.breitbart.com/politics/2020/10/01/exclusive-excerpt-lewandowski-bossie-trump-america-first-the-president-succeeds-against-all-odds/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [109, 132]}]}",2020-10-07 12:34:25,25953,6813,en,,,2020-10-07 12:34:25,afternoon,25,16,0,27
44,1313817202404007937,I just hope the voter understands that they are all Fake News trying hard to push a man that should NEVER be president of our Country. https://t.co/RjP9lBJe7a,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RjP9lBJe7a', 'expanded_url': 'https://twitter.com/brentscher/status/1313582225003360257', 'display_url': 'twitter.com/brentscher/sta…', 'indices': [135, 158]}]}",2020-10-07 12:23:25,55791,15604,en,,,2020-10-07 12:23:25,afternoon,27,14,0,27
45,1313815894494261251,"Because I’ve beaten him and his very few remaining clients so much, and so badly, that he has become a blathering idiot. He failed with John McCain and will fail again with all others. He is a total loser. @MarshaBlackburn is a Tennessee Star, a highly respected WINNER! https://t.co/SxUzvwIHxT","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MarshaBlackburn', 'name': 'Sen. Marsha Blackburn', 'id': 278145569, 'id_str': '278145569', 'indices': [206, 222]}], 'urls': [{'url': 'https://t.co/SxUzvwIHxT', 'expanded_url': 'https://twitter.com/greta/status/1313489095973318663', 'display_url': 'twitter.com/greta/status/1…', 'indices': [271, 294]}]}",2020-10-07 12:18:13,43896,10666,en,,,2020-10-07 12:18:13,afternoon,49,0,0,27
46,1313664886648582144,"If I am sent a Stand Alone Bill for Stimulus Checks ($1,200), they will go out to our great people IMMEDIATELY. I am ready to sign right now. Are you listening Nancy? @MarkMeadows @senatemajldr @kevinomccarthy @SpeakerPelosi @SenSchumer","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MarkMeadows', 'name': 'Mark Meadows', 'id': 963480595, 'id_str': '963480595', 'indices': [167, 179]}, {'screen_name': 'senatemajldr', 'name': 'Leader McConnell', 'id': 1249982359, 'id_str': '1249982359', 'indices': [180, 193]}, {'screen_name': 'kevinomccarthy', 'name': 'Kevin McCarthy', 'id': 15428227, 'id_str': '15428227', 'indices': [194, 209]}, {'screen_name': 'SpeakerPelosi', 'name': 'Nancy Pelosi', 'id': 15764644, 'id_str': '15764644', 'indices': [210, 224]}, {'screen_name': 'SenSchumer', 'name': 'Chuck Schumer', 'id': 17494010, 'id_str': '17494010', 'indices': [225, 236]}], 'urls': []}",2020-10-07 02:18:10,337458,95728,en,,,2020-10-07 02:18:10,night,37,22,1,27
47,1313661368856457217,"11,00 North Carolina residents get incorrect voter registration forms. 2000 LA County Voters received “faulty” Ballots, with NO WAY TO VOTE FOR PRESIDENT. Many others throughout USA. Here we go. This will be the most corrupt Election in American History!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-07 02:04:11,159524,50711,en,,,2020-10-07 02:04:11,night,40,21,1,27
48,1313658825040371712,"The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-07 01:54:05,180058,47403,en,,,2020-10-07 01:54:05,night,47,19,1,27
49,1313654133153583104,"Wear your mask in the “beauty” parlor, Nancy! https://t.co/z3JAxwrXTi","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/z3JAxwrXTi', 'expanded_url': 'https://twitter.com/greggjarrett/status/1312357197700104193', 'display_url': 'twitter.com/greggjarrett/s…', 'indices': [46, 69]}]}",2020-10-07 01:35:26,218225,47499,en,,,2020-10-07 01:35:26,night,9,17,1,27
50,1313653514783141889,"So I had to constantly fight off all of this Scum, achieve more than any other President in First Term, and then they talk Chaos. They created crimes against me and this administration! https://t.co/jlITzFMH2E","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jlITzFMH2E', 'expanded_url': 'https://twitter.com/GreggJarrett/status/1312363132631822337', 'display_url': 'twitter.com/GreggJarrett/s…', 'indices': [186, 209]}]}",2020-10-07 01:32:59,99886,31230,en,,,2020-10-07 01:32:59,night,34,15,1,27
51,1313652590710841347,A Disgraceful Con Artist! Charges anyone? https://t.co/llIZGu2HIu,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/llIZGu2HIu', 'expanded_url': 'https://twitter.com/greggjarrett/status/1312392612201091072', 'display_url': 'twitter.com/greggjarrett/s…', 'indices': [42, 65]}]}",2020-10-07 01:29:18,98014,29657,en,,,2020-10-07 01:29:18,night,7,14,1,27
52,1313652020641959936,Taking too long. Media is in on it. A true scandal! https://t.co/tpm5MhflvM,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tpm5MhflvM', 'expanded_url': 'https://twitter.com/greggjarrett/status/1312408485116751872', 'display_url': 'twitter.com/greggjarrett/s…', 'indices': [52, 75]}]}",2020-10-07 01:27:02,89986,27507,en,,,2020-10-07 01:27:02,night,12,0,1,27
53,1313650640699224069,"All Russia Hoax Scandal information was Declassified by me long ago. Unfortunately for our Country, people have acted very slowly, especially since it is perhaps the biggest political crime in the history of our Country. Act!!!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-07 01:21:33,159854,45573,en,,,2020-10-07 01:21:33,night,36,23,1,27
54,1313647605134614529,New FDA Rules make it more difficult for them to speed up vaccines for approval before Election Day. Just another political hit job! @SteveFDA,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SteveFDA', 'name': 'Dr. Stephen M. Hahn', 'id': 2904169317, 'id_str': '2904169317', 'indices': [133, 142]}], 'urls': []}",2020-10-07 01:09:30,119510,28080,en,,,2020-10-07 01:09:30,night,24,22,1,27
55,1313645330789994499,Chris Wallace was a total JOKE. Protected Joe all night long. He’s no Mike!!! https://t.co/0mRHAVAUda,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0mRHAVAUda', 'expanded_url': 'https://twitter.com/paulsperry_/status/1313257094313848834', 'display_url': 'twitter.com/paulsperry_/st…', 'indices': [78, 101]}]}",2020-10-07 01:00:27,93044,21492,en,,,2020-10-07 01:00:27,night,15,20,1,27
56,1313642815054897152,His all time favorite ad. Disgraceful! https://t.co/tcZ2ux6LYE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tcZ2ux6LYE', 'expanded_url': 'https://twitter.com/paulsperry_/status/1313260956982575104', 'display_url': 'twitter.com/paulsperry_/st…', 'indices': [39, 62]}]}",2020-10-07 00:50:28,61354,16868,en,,,2020-10-07 00:50:28,night,7,19,1,27
57,1313642403044167680,Can’t believe these con men are not yet being PROSECUTED. Pathetic! https://t.co/FXn48qMHdE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FXn48qMHdE', 'expanded_url': 'https://twitter.com/paulsperry_/status/1313263550002008065', 'display_url': 'twitter.com/paulsperry_/st…', 'indices': [68, 91]}]}",2020-10-07 00:48:49,93845,29677,en,,,2020-10-07 00:48:49,night,12,18,1,27
58,1313641459082563584,It will be fast and easy! https://t.co/Foq5cJWrzX,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Foq5cJWrzX', 'expanded_url': 'https://twitter.com/paulsperry_/status/1313274839294251016', 'display_url': 'twitter.com/paulsperry_/st…', 'indices': [26, 49]}]}",2020-10-07 00:45:04,65467,16384,en,,,2020-10-07 00:45:04,night,7,13,1,27
59,1313641120853884934,Because Mueller and his 18 Angry Democrats were illegally in on the SCAM? https://t.co/ynEAchAWPA,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ynEAchAWPA', 'expanded_url': 'https://twitter.com/paulsperry_/status/1313281918092410882', 'display_url': 'twitter.com/paulsperry_/st…', 'indices': [74, 97]}]}",2020-10-07 00:43:44,56851,17437,en,,,2020-10-07 00:43:44,night,14,2,1,27
60,1313640512025513984,"I have fully authorized the total Declassification of any &amp; all documents pertaining to the single greatest political CRIME in American History, the Russia Hoax. Likewise, the Hillary Clinton Email Scandal. No redactions! https://t.co/GgnHh9GOiq","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GgnHh9GOiq', 'expanded_url': 'https://twitter.com/paulsperry_/status/1313292997057015808', 'display_url': 'twitter.com/paulsperry_/st…', 'indices': [226, 249]}]}",2020-10-07 00:41:18,235978,88147,en,,,2020-10-07 00:41:18,night,34,1,1,27
61,1313630105831383041,Republicans need to get smart and confirm Nate Simington to the FCC ASAP! @SenatorWicker Thank you!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SenatorWicker', 'name': 'Senator Roger Wicker', 'id': 264219447, 'id_str': '264219447', 'indices': [74, 88]}], 'urls': []}",2020-10-06 23:59:57,87326,19674,en,,,2020-10-06 23:59:57,night,16,23,1,28
62,1313624267842560000,"Crazy Nancy Pelosi and the Radical Left Democrats were just playing “games” with the desperately needed Workers Stimulus Payments.They just wanted to take care of Democrat failed, high crime, Cities and States. They were never in it to help the workers, and they never will be!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 23:36:46,181601,46962,en,,,2020-10-06 23:36:46,night,46,23,1,28
63,1313615182535499779,True! https://t.co/ZJmcxG2CoO,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZJmcxG2CoO', 'expanded_url': 'https://twitter.com/cnbcnow/status/1313489457983754254', 'display_url': 'twitter.com/cnbcnow/status…', 'indices': [6, 29]}]}",2020-10-06 23:00:39,57077,13020,en,,,2020-10-06 23:00:39,night,2,21,1,28
64,1313584866932527105,"How does Biden lead in Pennsylvania Polls when he is against Fracking (JOBS!), 2nd Amendment and Religion? Fake Polls. I will win Pennsylvania!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 21:00:12,306104,55503,en,,,2020-10-06 21:00:12,evening,23,20,1,28
65,1313551798142152704,"...also coming back in record numbers. We are leading the World in Economic Recovery, and THE BEST IS YET TO COME!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 18:48:47,111418,23153,en,,25073877.0,2020-10-06 18:48:47,evening,21,19,1,28
66,1313551796644831233,"...@senatemajldr Mitch McConnell not to delay, but to instead focus full time on approving my outstanding nominee to the United States Supreme Court, Amy Coney Barrett. Our Economy is doing very well. The Stock Market is at record levels, JOBS and unemployment...","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'senatemajldr', 'name': 'Leader McConnell', 'id': 1249982359, 'id_str': '1249982359', 'indices': [3, 16]}], 'urls': []}",2020-10-06 18:48:47,100660,21013,en,,25073877.0,2020-10-06 18:48:47,evening,42,16,1,28
67,1313551795646541824,"...request, and looking to the future of our Country. I have instructed my representatives to stop negotiating until after the election when, immediately after I win, we will pass a major Stimulus Bill that focuses on hardworking Americans and Small Business. I have asked...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 18:48:47,69446,16977,en,,25073877.0,2020-10-06 18:48:47,evening,44,12,1,28
68,1313551794623127552,"Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 18:48:47,197923,50297,en,,,2020-10-06 18:48:47,evening,49,0,1,28
69,1313529166265020417,"Did anyone get to see that absolute “Joke” of a Town Hall interview that Joe Biden did with Concast @NBCNews , hosted by Lester Holt? What a disgrace to our Country that FREE public airwaves can be used that way. All SOFTBALLS. A big FIX. Time should be paid by the corrupt DNC!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NBCNews', 'name': 'NBC News', 'id': 14173315, 'id_str': '14173315', 'indices': [100, 108]}], 'urls': []}",2020-10-06 17:18:52,128842,29774,en,,,2020-10-06 17:18:52,evening,53,23,1,28
70,1313511340124917760,REPEAL SECTION 230!!!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 16:08:02,185075,41295,en,,,2020-10-06 16:08:02,afternoon,3,22,0,28
71,1313510118437392384,"The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Administration, are doing. We will soon be in RECORD TERRITORY. All they want to discuss is COVID 19, where they won’t say it, but we beat the Dems all day long, also!!!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 16:03:10,130867,30883,en,,,2020-10-06 16:03:10,afternoon,51,21,0,28
72,1313507608196771841,https://t.co/519BvRfcU2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1313498500802531328, 'id_str': '1313498500802531328', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1313498500802531328/img/_TVwCcVe_kM0xowK.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1313498500802531328/img/_TVwCcVe_kM0xowK.jpg', 'url': 'https://t.co/519BvRfcU2', 'display_url': 'pic.twitter.com/519BvRfcU2', 'expanded_url': 'https://twitter.com/TeamTrump/status/1313504342536843264/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 720, 'h': 400, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 400, 'resize': 'fit'}, 'small': {'w': 680, 'h': 378, 'resize': 'fit'}}, 'source_status_id': 1313504342536843264, 'source_status_id_str': '1313504342536843264', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-10-06 15:53:12,67898,18122,und,,,2020-10-06 15:53:12,afternoon,1,20,0,28
73,1313505418866552833,THANK YOU! https://t.co/NvawGFpSIl,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1313498466421805056, 'id_str': '1313498466421805056', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/Ejp_ATXXYAMQ-c8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejp_ATXXYAMQ-c8.jpg', 'url': 'https://t.co/NvawGFpSIl', 'display_url': 'pic.twitter.com/NvawGFpSIl', 'expanded_url': 'https://twitter.com/TeamTrump/status/1313502554320404481/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 406, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 406, 'resize': 'fit'}}, 'source_status_id': 1313502554320404481, 'source_status_id_str': '1313502554320404481', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-10-06 15:44:30,71406,17756,en,,,2020-10-06 15:44:30,afternoon,3,19,0,28
74,1313505094739034112,https://t.co/uDd4gPysV0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1313498425946767360, 'id_str': '1313498425946767360', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/Ejp-MPbWkAYOc5C.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejp-MPbWkAYOc5C.jpg', 'url': 'https://t.co/uDd4gPysV0', 'display_url': 'pic.twitter.com/uDd4gPysV0', 'expanded_url': 'https://twitter.com/TeamTrump/status/1313501331416584192/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 406, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 406, 'resize': 'fit'}}, 'source_status_id': 1313501331416584192, 'source_status_id_str': '1313501331416584192', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-10-06 15:43:12,71183,17392,und,,,2020-10-06 15:43:12,afternoon,1,18,0,28
75,1313503322087870465,"Mini Mike Bloomberg, who made a fool of himself on the Dems debate stage when Elizabeth Warren &amp; the others simply took him apart, is going “crazy” trying to buy his way back into the Liberal Democrat’s hearts. His Florida ads are lies. I am much better for SENIORS than Sleepy!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 15:36:10,114990,25919,en,,,2020-10-06 15:36:10,afternoon,51,17,0,28
76,1313494418314457090,"NEW MEXICO! Today is the last day you can register to vote online or via mail. Make sure your vote counts! 
https://t.co/WwzdPhDkAZ","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WwzdPhDkAZ', 'expanded_url': 'http://vote.donaldjtrump.com', 'display_url': 'vote.donaldjtrump.com', 'indices': [108, 131]}]}",2020-10-06 15:00:47,58600,14466,en,,,2020-10-06 15:00:47,afternoon,22,16,0,28
77,1313489709847531520,"I am looking forward to the debate on the evening of Thursday, October 15th in Miami. It will be great!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 14:42:04,269103,42047,en,,,2020-10-06 14:42:04,afternoon,20,14,0,28
78,1313489465139134464,FEELING GREAT!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 14:41:06,597754,73014,en,,,2020-10-06 14:41:06,afternoon,2,2,0,28
79,1313449844413992961,"Flu season is coming up! Many people every year, sometimes over 100,000, and despite the Vaccine, die from the Flu. Are we going to close down our Country? No, we have learned to live with it, just like we are learning to live with Covid, in most populations far less lethal!!!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 12:03:40,0,0,en,,,2020-10-06 12:03:40,afternoon,51,1,0,28
80,1313445293912920064,"Biden and Democrats just clarified the fact that they are fully in favor of (very) LATE TERM ABORTION, right up until the time of birth, and beyond - which would be execution. Biden even endorsed the Governor of Virginia, who stated this clearly for all to hear. GET OUT &amp; VOTE!!!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-06 11:45:35,207472,60382,en,,,2020-10-06 11:45:35,morning,51,1,0,28
