,results,full_text,entities,created_at,favourite,retweets
70,1312525833505058816,https://t.co/gvIPuYtTZG,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1312524102322749440, 'id_str': '1312524102322749440', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1312524102322749440/img/IOCmfEwLnH7ZhLct.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1312524102322749440/img/IOCmfEwLnH7ZhLct.jpg', 'url': 'https://t.co/gvIPuYtTZG', 'display_url': 'pic.twitter.com/gvIPuYtTZG', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1312525833505058816/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",2020-10-03 22:51:58,718756,146777
71,1312449034154504192,OUR GREAT USA WANTS &amp; NEEDS STIMULUS. WORK TOGETHER AND GET IT DONE. Thank you!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-03 17:46:48,647454,93750
72,1312442195509563392,"Doctors, Nurses and ALL at the GREAT Walter Reed Medical Center, and others from likewise incredible institutions who have joined them, are AMAZING!!!Tremendous progress has been made over the last 6 months in fighting this PLAGUE. With their help, I am feeling well!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-03 17:19:38,653149,100832
73,1312233807991496704,"Going welI, I think! Thank you to all. LOVE!!!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-03 03:31:34,1222357,140689
74,1312158400352972800,https://t.co/B4H105KVSs,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1312158363715764225, 'id_str': '1312158363715764225', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1312158363715764225/pu/img/oj1FGpK_IBANfeR5.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1312158363715764225/pu/img/oj1FGpK_IBANfeR5.jpg', 'url': 'https://t.co/B4H105KVSs', 'display_url': 'pic.twitter.com/B4H105KVSs', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1312158400352972800/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-10-02 22:31:56,764776,132059
75,1311892190680014849,"Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We will get through this TOGETHER!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FLOTUS', 'name': 'Melania Trump', 'id': 818876014390603776, 'id_str': '818876014390603776', 'indices': [9, 16]}], 'urls': []}",2020-10-02 04:54:06,1885921,416373
76,1311859538279239686,"Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19. Terrible! The First Lady and I are waiting for our test results. In the meantime, we will begin our quarantine process!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-02 02:44:21,318695,48983
77,1311806882210865152,https://t.co/KIFQOAzeUw,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311806878880542720, 'id_str': '1311806878880542720', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/EjR5Z_WWsAAPaPp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjR5Z_WWsAAPaPp.jpg', 'url': 'https://t.co/KIFQOAzeUw', 'display_url': 'pic.twitter.com/KIFQOAzeUw', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1311806882210865152/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 658, 'resize': 'fit'}, 'large': {'w': 1188, 'h': 1149, 'resize': 'fit'}, 'medium': {'w': 1188, 'h': 1149, 'resize': 'fit'}}}]}",2020-10-01 23:15:07,153224,30003
78,1311804792600227841,https://t.co/VHNdE0OLaV,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VHNdE0OLaV', 'expanded_url': 'http://Vote.Donaldjtrump.com', 'display_url': 'Vote.Donaldjtrump.com', 'indices': [0, 23]}]}",2020-10-01 23:06:49,63466,13679
79,1311804730226675718,https://t.co/raNjVHaCOE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/raNjVHaCOE', 'expanded_url': 'http://ArmyforTrump.com', 'display_url': 'ArmyforTrump.com', 'indices': [0, 23]}]}",2020-10-01 23:06:34,89877,20721
80,1311793693763014656,I’m used to it! https://t.co/HYmS2s4gEK,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/HYmS2s4gEK', 'expanded_url': 'https://twitter.com/blondecurls/status/1311784098415939591', 'display_url': 'twitter.com/blondecurls/st…', 'indices': [16, 39]}]}",2020-10-01 22:22:43,94935,19059
81,1311787312980930561,I will be overturning this ridiculous order immediately! https://t.co/sFIX5Y667v,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sFIX5Y667v', 'expanded_url': 'https://twitter.com/ColumbiaBugle/status/1311783194967117826', 'display_url': 'twitter.com/ColumbiaBugle/…', 'indices': [57, 80]}]}",2020-10-01 21:57:21,102656,25896
82,1311785763579797506,Will be interviewed tonight by @seanhannity at 9:00. Enjoy!@FoxNews,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'seanhannity', 'name': 'Sean Hannity', 'id': 41634520, 'id_str': '41634520', 'indices': [31, 43]}], 'urls': []}",2020-10-01 21:51:12,119815,18945
83,1311779066668703744,Thank you! https://t.co/dheOB0YlFz,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dheOB0YlFz', 'expanded_url': 'https://twitter.com/TeamTrump/status/1311772374203850753', 'display_url': 'twitter.com/TeamTrump/stat…', 'indices': [11, 34]}]}",2020-10-01 21:24:35,47675,14538
84,1311775992847818754,Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’ https://t.co/8NVtLK2VU9 via @BreitbartNews. Great book. Order now!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BreitbartNews', 'name': 'Breitbart News', 'id': 457984599, 'id_str': '457984599', 'indices': [137, 151]}], 'urls': [{'url': 'https://t.co/8NVtLK2VU9', 'expanded_url': 'https://www.breitbart.com/politics/2020/10/01/exclusive-excerpt-lewandowski-bossie-trump-america-first-the-president-succeeds-against-all-odds/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [109, 132]}]}",2020-10-01 21:12:22,23658,6408
85,1311745016780460033,THANK YOU! #MAGA https://t.co/nGfbRmfmG7,"{'hashtags': [{'text': 'MAGA', 'indices': [11, 16]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311745006949068801, 'id_str': '1311745006949068801', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EjRBIkcXcAEb0yJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjRBIkcXcAEb0yJ.jpg', 'url': 'https://t.co/nGfbRmfmG7', 'display_url': 'pic.twitter.com/nGfbRmfmG7', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1311745016780460033/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1182, 'h': 1452, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 977, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 554, 'h': 680, 'resize': 'fit'}}}]}",2020-10-01 19:09:17,63844,18015
86,1311731462589292544,Why would I allow the Debate Commission to change the rules for the second and third Debates when I easily won last time?,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-01 18:15:26,247216,41542
87,1311685923097260034,"I won the debate big, based on compilation of polls etc. Thank you!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-01 15:14:28,338150,45036
88,1311512518800470016,"Thank you @HerschelWalker! 
https://t.co/XjlYe8x1Ay","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HerschelWalker', 'name': 'Herschel Walker', 'id': 235839823, 'id_str': '235839823', 'indices': [10, 25]}], 'urls': [], 'media': [{'id': 1311427587265236993, 'id_str': '1311427587265236993', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/EjMiYNEWsAAek_w.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjMiYNEWsAAek_w.jpg', 'url': 'https://t.co/XjlYe8x1Ay', 'display_url': 'pic.twitter.com/XjlYe8x1Ay', 'expanded_url': 'https://twitter.com/LouDobbs/status/1311429781590769666/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1311429781590769666, 'source_status_id_str': '1311429781590769666', 'source_user_id': 26487169, 'source_user_id_str': '26487169'}]}",2020-10-01 03:45:25,65904,19619
89,1311501225423073281,Thank you Paul! https://t.co/aAk1sfww0d,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/aAk1sfww0d', 'expanded_url': 'https://twitter.com/paulsperry_/status/1311091454111092737', 'display_url': 'twitter.com/paulsperry_/st…', 'indices': [16, 39]}]}",2020-10-01 03:00:33,63374,16024
90,1311500843309387781,"100,000 DEFECTIVE BALLOTS IN NEW YORK. THEY WANT TO REPLACE THEM, BUT WHERE, AND WHAT HAPPENS TO, THE BALLOTS THAT WERE FIRST SENT? THEY WILL BE USED BY SOMEBODY. USA, END THIS SCAM - GO OUT AND VOTE!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-01 02:59:02,191100,51553
91,1311498845860196355,"In just 3 and a half years, we have secured America’s Borders, rebuilt the awesome power of the U.S. Military, obliterated the ISIS caliphate, fixed our disastrous Trade Deals, and brought JOBS back home to America – and back to MINNESOTA! #MAGA https://t.co/nX2oU5IWL0","{'hashtags': [{'text': 'MAGA', 'indices': [240, 245]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311498829745672192, 'id_str': '1311498829745672192', 'indices': [246, 269], 'media_url': 'http://pbs.twimg.com/media/EjNhPK5U0AAd7D4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjNhPK5U0AAd7D4.jpg', 'url': 'https://t.co/nX2oU5IWL0', 'display_url': 'pic.twitter.com/nX2oU5IWL0', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1311498845860196355/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 476, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 476, 'resize': 'fit'}, 'small': {'w': 680, 'h': 316, 'resize': 'fit'}}}]}",2020-10-01 02:51:05,70889,18892
92,1311497943363379200,"As VP, Biden wiped out the Iron Range – seven plants were idled and more than 2K workers were laid off. After I put Tariffs on foreign steel, the Iron Range came roaring back to life! If Joe gets in, the Radical Left will shut down the Iron Range FOREVER! https://t.co/2Gk2uOjaCW","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311480784876863490, 'id_str': '1311480784876863490', 'indices': [256, 279], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1311480784876863490/img/Ub-C9sf9Izia94-H.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1311480784876863490/img/Ub-C9sf9Izia94-H.jpg', 'url': 'https://t.co/2Gk2uOjaCW', 'display_url': 'pic.twitter.com/2Gk2uOjaCW', 'expanded_url': 'https://twitter.com/TeamTrump/status/1311481165065396224/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1311481165065396224, 'source_status_id_str': '1311481165065396224', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-10-01 02:47:30,45154,13319
93,1311493853615071232,I want to defend &amp; preserve our nation’s historic values. Our opponents stand with rioters – I stand with the heroes of Law Enforcement. Biden says Antifa is just an idea. Ideas don’t assault cops &amp; burn down buildings. Antifa is a domestic terrorist org. https://t.co/ZSnRJ8DaQo,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311478592568799233, 'id_str': '1311478592568799233', 'indices': [264, 287], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1311478592568799233/img/alo4iiggmqYMIvN9.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1311478592568799233/img/alo4iiggmqYMIvN9.jpg', 'url': 'https://t.co/ZSnRJ8DaQo', 'display_url': 'pic.twitter.com/ZSnRJ8DaQo', 'expanded_url': 'https://twitter.com/TeamTrump/status/1311478844084367360/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1311478844084367360, 'source_status_id_str': '1311478844084367360', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-10-01 02:31:15,63200,18858
94,1311493282120167424,Comey is a disaster who cheated and lied. How do you write books when you can’t remember anything? Should be tried for treason. This is ridiculous! https://t.co/Xc6OiM4dcJ,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Xc6OiM4dcJ', 'expanded_url': 'https://twitter.com/paulsperry_/status/1311442943643918336', 'display_url': 'twitter.com/paulsperry_/st…', 'indices': [148, 171]}]}",2020-10-01 02:28:59,67876,21538
95,1311492120826449920,"Last night I did what the corrupt media has refused to do: I held Joe Biden Accountable for his 47 years of lies, 47 years of betrayals, and 47 years of failure. The whole nation saw the truth — Joe Biden is too weak to lead this Country! https://t.co/8WepHOC0XN","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311477356205346816, 'id_str': '1311477356205346816', 'indices': [239, 262], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1311477356205346816/img/3IeAPzsV2J3Ad7Dr.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1311477356205346816/img/3IeAPzsV2J3Ad7Dr.jpg', 'url': 'https://t.co/8WepHOC0XN', 'display_url': 'pic.twitter.com/8WepHOC0XN', 'expanded_url': 'https://twitter.com/TeamTrump/status/1311477545104277504/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1311477545104277504, 'source_status_id_str': '1311477545104277504', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-10-01 02:24:22,93665,23658
96,1311489513580048384,"Thank you Duluth, Minnesota! 
https://t.co/OY9Ki05WHb","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OY9Ki05WHb', 'expanded_url': 'https://www.pscp.tv/w/ckPguzEyMzE3NDF8MXlwSmR3UWtSUnlHV4k9Ig1oDGXEdCC-jSOw0ItK3kkunstc4gWmoZLW-7hh?t=6s', 'display_url': 'pscp.tv/w/ckPguzEyMzE3…', 'indices': [30, 53]}]}",2020-10-01 02:14:00,56584,13975
97,1311457668826095616,"So when will something significant happen to James Comey? Got caught cold. He is either very dumb, or one of the worst liars in political history. TOO LONG. EMBARRASSING!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-10-01 00:07:28,150458,37595
98,1311454879815282689,Sleepy Joe’s USA! https://t.co/qL0vHoGk0z,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qL0vHoGk0z', 'expanded_url': 'https://twitter.com/jim_jordan/status/1311126865030066177', 'display_url': 'twitter.com/jim_jordan/sta…', 'indices': [18, 41]}]}",2020-09-30 23:56:23,69575,24513
99,1311452870710104066,Leaving Minneapolis for a quick stop in Duluth to celebrate the opening of the Obama CLOSED Iron Range. My great honor!!!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-30 23:48:24,110529,21151
100,1311423289542180865,"Just landed in Minnesota. Hasn’t been won by a Republican since 1972, and we saved Minneapolis. Also opened the massive and beautiful Iron Range, which Obama and Sleepy Joe closed.  Thousands of jobs started back. They will close again. How can we lose?","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-30 21:50:51,120747,26290
101,1311414741907116032,"HIGHEST CABLE TELEVISION RATINGS OF ALL TIME. SECOND HIGHEST OVERALL TELEVISION RATINGS OF ALL TIME. Some day these Fake Media Companies are going to miss me, very badly!!!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-30 21:16:54,186165,33635
102,1311402331934605312,"So weird to watch @FoxNews interviewing only failed Dems, like Represenative Tim Ryan of Ohio, who got zero percent in his recent presidential run, and following Sleepy Joe’s train to wherever. What a difference from the past - But we will win anyway!!!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [18, 26]}], 'urls': []}",2020-09-30 20:27:35,92002,20651
103,1311391100171476992,Just departed the White House for Minnesota! #MAGA https://t.co/nAdxls0z8C,"{'hashtags': [{'text': 'MAGA', 'indices': [45, 50]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1311386834807795715, 'id_str': '1311386834807795715', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/EjL7bJiWAAEpeJT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjL7bJiWAAEpeJT.jpg', 'url': 'https://t.co/nAdxls0z8C', 'display_url': 'pic.twitter.com/nAdxls0z8C', 'expanded_url': 'https://twitter.com/WhiteHouse/status/1311386892206854147/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'source_status_id': 1311386892206854147, 'source_status_id_str': '1311386892206854147', 'source_user_id': 822215673812119553, 'source_user_id_str': '822215673812119553'}]}",2020-09-30 19:42:57,47295,10159
